DIVIPOLA,Municipio,Departamento,abstencion_2018,margen_2018,abstencion_2022,margen_2022,margen_2026,tasa_nulos_2026,IPM_2018,total_victimas,Amenaza,Desplazamiento forzado,Homicidio,abstencion_prom,margen_prom,abstencion_prom_norm,margen_prom_norm,IPM_2018_norm,total_victimas_norm,tasa_nulos_2026_norm,indice_fragilidad,nivel_riesgo,cluster,perfil_cluster
76054,ARGELIA,VALLE DEL CAUCA,0.554474397830595,0.5550221565731167,0.5630417007358953,0.017127286882055275,,0.06022530329289428,36.2,1598,129,1235,234,0.5587580492832451,0.28607472172758597,0.4517892242571155,0.32812702482788975,0.34494015233949943,0.03863180047896659,0.15720871066501552,45.73,Medio,2,Fragilidad Media
76100,BOLIVAR,VALLE DEL CAUCA,0.4855686333308344,0.30895163712826673,0.4776363771675225,0.03071271124173402,,0.06022530329289428,29.7,7223,923,5199,1101,0.48160250524917847,0.16983217418500038,0.340187249014732,0.19336174239897386,0.27421109902067464,0.1747018553907932,0.15720871066501552,38.54,Medio,2,Fragilidad Media
76109,BUENAVENTURA,VALLE DEL CAUCA,0.607381208120048,0.34472422789879253,0.5984132686406309,0.7083547932015137,,0.06022530329289428,41.0,41340,10264,26022,5054,0.6028972383803395,0.5265395105501531,0.515634548018397,0.6069088122625707,0.39717083786724694,0.9999999999999999,0.15720871066501552,89.68,Muy Alto,0,Fragilidad Muy Alta
76111,BUGA,VALLE DEL CAUCA,0.4364797590055065,0.03241161295011082,0.4154661135713885,0.36999733191035217,,0.06022530329289428,12.3,9220,652,5442,3126,0.4259729362884475,0.20120447243023148,0.25972161487755635,0.22973307736058815,0.08487486398258977,0.22300974866348966,0.15720871066501552,30.52,Medio,3,Fragilidad Baja
76113,BUGALAGRANDE,VALLE DEL CAUCA,0.48143386134540217,0.12480580010357328,0.44637951334379905,0.43661453541858325,,0.06022530329289428,25.8,6710,486,4847,1377,0.4639066873446006,0.28071016776107827,0.31459105555378714,0.32190765295687396,0.23177366702937974,0.16229226638283462,0.15720871066501552,39.52,Medio,3,Fragilidad Baja
76122,CAICEDONIA,VALLE DEL CAUCA,0.5031172294497099,0.3469033232628399,0.4926792506997775,0.04300514272937318,,0.06022530329289428,24.6,4573,323,2878,1372,0.4978982400747437,0.19495423299610654,0.36375828616218825,0.22248688996711577,0.21871599564744287,0.11059774063233266,0.15720871066501552,36.16,Medio,3,Fragilidad Baja
76130,CANDELARIA,VALLE DEL CAUCA,0.6066549912434326,0.1886354115093118,0.4325580187944551,0.5261802781654555,,0.06022530329289428,15.5,2088,286,1317,485,0.5196065050189438,0.35740784483738364,0.39515830125103296,0.4108267650319376,0.11969532100108814,0.05048501415128571,0.15720871066501552,37.55,Medio,3,Fragilidad Baja
76147,CARTAGO,VALLE DEL CAUCA,0.4884323769585335,0.07730213055709857,0.48089919672653486,0.09598267167563543,,0.06022530329289428,16.6,4167,460,2491,1216,0.48466578684253414,0.08664240111636701,0.3446181461177475,0.09691604760133878,0.13166485310119697,0.10077650644669682,0.15720871066501552,27.65,Medio,3,Fragilidad Baja
76233,DAGUA,VALLE DEL CAUCA,0.5550828355685788,0.3221048435319912,0.5217214338045749,0.10523211231050551,,0.06022530329289428,28.4,12115,2624,7098,2393,0.5384021346865768,0.21366847792124835,0.422345322262848,0.24418316689924938,0.2600652883569097,0.2930404702581098,0.15720871066501552,46.6,Medio,2,Fragilidad Media
76126,CALIMA (DARIEN),VALLE DEL CAUCA,0.5231844166843108,0.1330558125192723,0.4738708598193376,0.1026696772479745,,0.06022530329289428,25.7,4499,605,3370,524,0.4985276382518242,0.11786274488362339,0.3646686819173543,0.1331112148122153,0.2306855277475517,0.10880766346549263,0.15720871066501552,33.78,Medio,3,Fragilidad Baja
76243,EL AGUILA,VALLE DEL CAUCA,0.4974593495934959,0.559207094418362,0.5164367667912853,0.1323529411764706,,0.06022530329289428,43.5,2883,265,1942,676,0.5069480581923906,0.3457800177974163,0.37684843529091155,0.3973460952754381,0.4243743199129488,0.06971624857882386,0.15720871066501552,49.09,Medio,2,Fragilidad Media
76246,EL CAIRO,VALLE DEL CAUCA,0.5631199278629396,0.5044658806716684,0.5683150458439802,0.06220783890686803,,0.06022530329289428,35.8,2576,169,1847,560,0.5657174868534599,0.2833368597892682,0.46185573326998813,0.3249528967210225,0.3405875952121871,0.06228984735963617,0.15720871066501552,46.6,Medio,2,Fragilidad Media
76248,EL CERRITO,VALLE DEL CAUCA,0.49421331316187594,0.14072185170655158,0.45886600596838967,0.5116130859651608,,0.06022530329289428,15.2,3999,339,2982,678,0.4765396595651328,0.3261674688358562,0.33286407365824183,0.37460837353902066,0.11643090315560391,0.09671254747333026,0.15720871066501552,35.27,Medio,3,Fragilidad Baja
76250,EL DOVIO,VALLE DEL CAUCA,0.5332857579773678,0.4169699727024568,0.5258073958434969,0.11106337271750806,,0.06022530329289428,37.2,7026,899,5334,793,0.5295465769104324,0.2640166727099824,0.4095361618575452,0.30255412343737975,0.3558215451577802,0.1699363796898812,0.15720871066501552,47.84,Medio,2,Fragilidad Media
76275,FLORIDA,VALLE DEL CAUCA,0.48727029473104316,0.31271643714262704,0.434893791764662,0.589930031554397,,0.06022530329289428,18.9,14115,1752,8889,3474,0.46108204324785257,0.45132323434851207,0.3105053367049299,0.5197071557275402,0.15669205658324264,0.34142093422675923,0.15720871066501552,48.34,Medio,3,Fragilidad Baja
76306,GINEBRA,VALLE DEL CAUCA,0.44335845501648613,0.1583554964539007,0.4137537993920973,0.2437657065532573,,0.06022530329289428,14.7,1925,241,1279,405,0.4285561272042917,0.20106060150357902,0.2634580827133492,0.22956628123925807,0.11099020674646352,0.04654200633784077,0.15720871066501552,26.1,Medio,3,Fragilidad Baja
76318,GUACARI,VALLE DEL CAUCA,0.4696379427427714,0.15287616888637007,0.42763359297935305,0.4566705729969777,,0.06022530329289428,16.0,2407,264,1319,824,0.4486357678610622,0.3047733709416739,0.292502367054905,0.3498052209415168,0.1251360174102285,0.058201698154285296,0.15720871066501552,32.0,Medio,3,Fragilidad Baja
76364,JAMUNDI,VALLE DEL CAUCA,0.4945365231013209,0.0052346642251502725,0.4507309149972929,0.4122888527527959,,0.06022530329289428,14.9,16272,4473,8295,3504,0.4726337190493069,0.2087617584889731,0.3272143088590596,0.23849458346685537,0.11316648531011968,0.39359926461694766,0.15720871066501552,40.01,Medio,3,Fragilidad Baja
76377,LA CUMBRE,VALLE DEL CAUCA,0.5191107050403533,0.23521638586058805,0.4785839160839161,0.10546139359698682,,0.06022530329289428,25.3,2128,253,1531,344,0.4988473105621347,0.17033888972878744,0.3651310733333904,0.19394920081943362,0.22633297062023938,0.05145262343065869,0.15720871066501552,33.74,Medio,3,Fragilidad Baja
76400,LA UNION,VALLE DEL CAUCA,0.4161791179117912,0.2676968756326338,0.4123013430836622,0.22924850280121065,,0.06022530329289428,22.5,2924,274,1781,869,0.4142402304977267,0.24847268921692223,0.24275079110105552,0.28453327504926923,0.1958650707290533,0.07070804809018118,0.15720871066501552,31.16,Medio,3,Fragilidad Baja
76403,LA VICTORIA,VALLE DEL CAUCA,0.4998711893516531,0.33945772386728507,0.48609339117121714,0.018639972385226095,,0.06022530329289428,22.9,1582,163,1091,328,0.49298229026143514,0.17904884812625557,0.35664758898253485,0.20404705249417326,0.2002176278563656,0.03824475676721739,0.15720871066501552,32.27,Medio,3,Fragilidad Baja
76497,OBANDO,VALLE DEL CAUCA,0.5116532148363109,0.12265990639625585,0.5049839800640797,0.19730601403908177,,0.06022530329289428,31.2,1405,142,828,435,0.5083185974501954,0.1599829602176688,0.37883085781456977,0.18194309982729423,0.2905331882480957,0.033963085705991915,0.15720871066501552,35.89,Medio,2,Fragilidad Media
76520,PALMIRA,VALLE DEL CAUCA,0.47947144524338364,0.04213278763074125,0.4521891418563923,0.37410415020301385,,0.06022530329289428,11.5,8508,1414,5088,2006,0.465830293549888,0.20811846891687755,0.3173734641906025,0.23774878855182846,0.07616974972796518,0.20578630349065047,0.15720871066501552,32.17,Medio,3,Fragilidad Baja
76563,PRADERA,VALLE DEL CAUCA,0.4888690121248261,0.16007630045883384,0.44354052189633436,0.5295545466804513,,0.06022530329289428,24.8,8810,983,6611,1216,0.4662047670105802,0.34481542356964257,0.317915122971087,0.3962277972315347,0.22089227421109903,0.21309175354991652,0.15720871066501552,43.19,Medio,3,Fragilidad Baja
76606,RESTREPO,VALLE DEL CAUCA,0.5628953374633192,0.1956352299298519,0.5415759686547671,0.028859823713392095,,0.06022530329289428,20.7,2646,184,1733,729,0.5522356530590431,0.112247526821622,0.44235487561700987,0.12660123663276826,0.17627856365614797,0.06398316359853891,0.15720871066501552,33.07,Medio,3,Fragilidad Baja
76616,RIOFRIO,VALLE DEL CAUCA,0.5187539732994279,0.27539440907832824,0.5159484114501416,0.08629097805472771,,0.06022530329289428,23.2,6027,844,3639,1544,0.5173511923747847,0.180842693566528,0.3918960943801159,0.20612673925691882,0.2034820457018498,0.14577033793754082,0.15720871066501552,37.27,Medio,3,Fragilidad Baja
