Código_Departamento;Nombre_Departamento;Código_Municipio;Nombre_Municipio;Código_Entidad;Nombre_Entidad;Tipo;Longitud;Latitud
76;VALLE DEL CAUCA;76248;EL CERRITO;76248006;EL POMO;CP;-76,185308;3,638885
76;VALLE DEL CAUCA;76248;EL CERRITO;76248008;SAN ANTONIO;CP;-76,351812;3,686361
76;VALLE DEL CAUCA;76248;EL CERRITO;76248009;SANTA ELENA;CP;-76,238684;3,654404
76;VALLE DEL CAUCA;76248;EL CERRITO;76248010;SANTA LUISA;CP;-76,089549;3,622159
76;VALLE DEL CAUCA;76248;EL CERRITO;76248011;TENERIFE;CP;-76,075721;3,727088
76;VALLE DEL CAUCA;76248;EL CERRITO;76248014;CAMPOALEGRE;CP;-76,244789;3,644105
76;VALLE DEL CAUCA;76248;EL CERRITO;76248018;LA HONDA;CP;-76,195698;3,657814
76;VALLE DEL CAUCA;76250;EL DOVIO;76250000;EL DOVIO;CM;-76,237084;4,510452
76;VALLE DEL CAUCA;76250;EL DOVIO;76250003;BITACO;CP;-76,350499;4,495229
76;VALLE DEL CAUCA;76250;EL DOVIO;76250007;LITUANIA;CP;-76,352239;4,513029
76;VALLE DEL CAUCA;76250;EL DOVIO;76250013;LA PRADERA;CP;-76,292504;4,599468
76;VALLE DEL CAUCA;76250;EL DOVIO;76250015;MATECAÑA;CP;-76,222888;4,500466
76;VALLE DEL CAUCA;76250;EL DOVIO;76250016;CAJAMARCA;CP;-76,21638161;4,485716817
76;VALLE DEL CAUCA;76275;FLORIDA;76275000;FLORIDA;CM;-76,234199;3,324118
76;VALLE DEL CAUCA;76275;FLORIDA;76275004;CHOCOCITO;CP;-76,299881;3,287121
76;VALLE DEL CAUCA;76275;FLORIDA;76275006;LA DIANA;CP;-76,178831;3,3229
76;VALLE DEL CAUCA;76275;FLORIDA;76275007;LA RIVERA;CP;-76,156551;3,30161
76;VALLE DEL CAUCA;76275;FLORIDA;76275010;REMOLINO;CP;-76,291645;3,305194
76;VALLE DEL CAUCA;76275;FLORIDA;76275011;SAN ANTONIO DE LOS CABALLEROS;CP;-76,297667;3,353914
76;VALLE DEL CAUCA;76275;FLORIDA;76275012;SAN FRANCISCO (EL LLANITO);CP;-76,223119;3,284195
76;VALLE DEL CAUCA;76275;FLORIDA;76275014;TARRAGONA;CP;-76,334294;3,284563
76;VALLE DEL CAUCA;76275;FLORIDA;76275015;EL PEDREGAL;CP;-76,217438;3,313479
76;VALLE DEL CAUCA;76275;FLORIDA;76275019;LAS GUACAS;CP;-76,16694;3,29672
76;VALLE DEL CAUCA;76275;FLORIDA;76275021;LOS CALEÑOS;CP;-76,151349;3,345933
76;VALLE DEL CAUCA;76275;FLORIDA;76275024;EL INGENIO;CP;-76,31891;3,283077
76;VALLE DEL CAUCA;76275;FLORIDA;76275025;EL TAMBORAL;CP;-76,220116;3,273066
76;VALLE DEL CAUCA;76275;FLORIDA;76275028;SIMÓN BOLÍVAR;CP;-76,217121;3,283084
76;VALLE DEL CAUCA;76275;FLORIDA;76275029;SAN JUAN PÁEZ;CP;-76,166485;3,315408
76;VALLE DEL CAUCA;76306;GINEBRA;76306000;GINEBRA;CM;-76,268068;3,724181
76;VALLE DEL CAUCA;76306;GINEBRA;76306001;COSTA RICA;CP;-76,234108;3,751778
76;VALLE DEL CAUCA;76306;GINEBRA;76306002;LA FLORESTA;CP;-76,241926;3,727892
76;VALLE DEL CAUCA;76306;GINEBRA;76306005;SABALETAS;CP;-76,320338;3,712253
76;VALLE DEL CAUCA;76306;GINEBRA;76306008;VILLA VANEGAS;CP;-76,253906;3,719879
76;VALLE DEL CAUCA;76318;GUACARÍ;76318000;GUACARÍ;CM;-76,330911;3,761815
76;VALLE DEL CAUCA;76318;GUACARÍ;76318003;GUABAS;CP;-76,367339;3,764038
76;VALLE DEL CAUCA;76318;GUACARÍ;76318004;GUABITAS;CP;-76,311442;3,761034
76;VALLE DEL CAUCA;76318;GUACARÍ;76318006;PICHICHÍ;CP;-76,277136;3,773714
76;VALLE DEL CAUCA;76318;GUACARÍ;76318007;SANTA ROSA DE TAPIAS;CP;-76,241519;3,82032
76;VALLE DEL CAUCA;76318;GUACARÍ;76318008;SONSO;CP;-76,306518;3,799719
76;VALLE DEL CAUCA;76318;GUACARÍ;76318009;ALTO DE GUACAS;CP;-76,248109;3,829445
76;VALLE DEL CAUCA;76318;GUACARÍ;76318010;PUENTE ROJO;CP;-76,22846;3,767924
76;VALLE DEL CAUCA;76318;GUACARÍ;76318011;CANANGUÁ;CP;-76,354044;3,784873
76;VALLE DEL CAUCA;76318;GUACARÍ;76318012;EL PLACER;CP;-76,282449;3,771654
76;VALLE DEL CAUCA;76318;GUACARÍ;76318013;EL TRIUNFO;CP;-76,321508;3,710307
76;VALLE DEL CAUCA;76318;GUACARÍ;76318014;GUACAS;CP;-76,329427;3,792664
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364000;JAMUNDÍ;CM;-76,538472;3,258751
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364001;AMPUDIA;CP;-76,631843;3,187629
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364002;BOCAS DEL PALO;CP;-76,466489;3,267827
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364003;GUACHINTE;CP;-76,592727;3,1704
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364004;LA LIBERIA;CP;-76,691249;3,141653
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364005;PASO DE LA BOLSA;CP;-76,503369;3,200801
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364006;POTRERITO;CP;-76,582585;3,228726
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364008;PUENTE VÉLEZ;CP;-76,62894;3,222545
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364009;QUINAMAYO;CP;-76,556877;3,128475
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364010;ROBLES;CP;-76,593053;3,127994
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364011;SAN ANTONIO;CP;-76,654735;3,210155
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364012;SAN VICENTE;CP;-76,62567;3,268739
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364013;TIMBA;CP;-76,624173;3,123151
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364014;VILLA COLOMBIA;CP;-76,673408;3,185883
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364015;VILLAPAZ;CP;-76,543092;3,133891
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364016;LA ESTRELLA;CP;-76,616794;3,271353
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364018;LA MESETA;CP;-76,723739;3,178697
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364019;LA VENTURA;CP;-76,511453;3,161813
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364021;SAN ISIDRO;CP;-76,518112;3,236251
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364022;EL GUAVAL;CP;-76,514642;3,252043
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364023;EL TRIUNFO;CP;-76,515694;3,234105
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364024;CASCARILLAL;CP;-76,630903;3,206605
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364026;GATO DE MONTE;CP;-76,591321;3,220082
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364032;PUEBLO NUEVO;CP;-76,627888;3,267446
76;VALLE DEL CAUCA;76364;JAMUNDÍ;76364036;CONDOMINIO;CP;-76,539693;3,231962
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377000;LA CUMBRE;CM;-76,56805;3,649268
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377001;BITACO;CP;-76,59903;3,60997
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377002;LA MARÍA;CP;-76,629484;3,713267
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377003;LOMITAS;CP;-76,641406;3,636184
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377004;PAVAS;CP;-76,585671;3,676006
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377005;PUENTE PALO;CP;-76,609689;3,645535
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377008;ARBOLEDAS;CP;-76,576234;3,659639
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377009;JIGUALES;CP;-76,611598;3,673453
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377010;PAVITAS;CP;-76,557126;3,659474
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377011;TRES ESQUINAS;CP;-76,581919;3,668287
76;VALLE DEL CAUCA;76377;LA CUMBRE;76377012;LA VENTURA;CP;-76,58101;3,63697
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400000;LA UNIÓN;CM;-76,099661;4,533869
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400005;QUEBRADA GRANDE;CP;-76,166551;4,550803
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400006;SAN LUIS;CP;-76,086788;4,552544
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400008;SABANAZO;CP;-76,150893;4,543959
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400009;CAMPO ALEGRE;CP;-76,106849;4,527752
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400010;EL GUASIMO;CP;-76,100687;4,521867
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400011;EL LUCERO;CP;-76,104248;4,522717
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400012;LA CAMPESINA;CP;-76,104665;4,544194
76;VALLE DEL CAUCA;76400;LA UNIÓN;76400013;PÁJARO DE ORO;CP;-76,117498;4,530587
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403000;LA VICTORIA;CM;-76,036529;4,523603
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403003;HOLGUÍN;CP;-75,987329;4,506222
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403004;MIRAVALLES;CP;-75,917123;4,517547
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403005;RIVERALTA;CP;-75,885374;4,509852
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403006;SAN JOSÉ;CP;-76,005388;4,507534
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403007;SAN PEDRO;CP;-76,046261;4,510099
76;VALLE DEL CAUCA;76403;LA VICTORIA;76403009;TAGUALES;CP;-75,91586;4,458524
76;VALLE DEL CAUCA;76497;OBANDO;76497000;OBANDO;CM;-75,974709;4,575712
76;VALLE DEL CAUCA;76497;OBANDO;76497001;CRUCES;CP;-75,921395;4,643733
76;VALLE DEL CAUCA;76497;OBANDO;76497002;EL CHUZO;CP;-75,924411;4,561077
76;VALLE DEL CAUCA;76497;OBANDO;76497003;JUAN DÍAZ;CP;-76,021438;4,650234
76;VALLE DEL CAUCA;76497;OBANDO;76497005;PUERTO MOLINA;CP;-76,028548;4,622293
76;VALLE DEL CAUCA;76497;OBANDO;76497006;PUERTO SAMARIA;CP;-75,876588;4,553102
76;VALLE DEL CAUCA;76497;OBANDO;76497007;SAN ISIDRO;CP;-75,898543;4,561911
76;VALLE DEL CAUCA;76497;OBANDO;76497008;VILLA RODAS;CP;-75,883517;4,61458
76;VALLE DEL CAUCA;76520;PALMIRA;76520000;PALMIRA;CM;-76,298846;3,531544
76;VALLE DEL CAUCA;76520;PALMIRA;76520001;AGUACLARA;CP;-76,236908;3,502798
76;VALLE DEL CAUCA;76520;PALMIRA;76520002;AMAIME;CP;-76,273603;3,606396
76;VALLE DEL CAUCA;76520;PALMIRA;76520004;BARRANCAS;CP;-76,242119;3,542338
76;VALLE DEL CAUCA;76520;PALMIRA;76520005;BOLO ALIZAL;CP;-76,345555;3,463862
76;VALLE DEL CAUCA;76520;PALMIRA;76520006;BOLO LA ITALIA;CP;-76,325965;3,466811
76;VALLE DEL CAUCA;76520;PALMIRA;76520007;BOLO SAN ISIDRO;CP;-76,334085;3,463918
76;VALLE DEL CAUCA;76520;PALMIRA;76520008;BOYACÁ;CP;-76,249218;3,604112
76;VALLE DEL CAUCA;76520;PALMIRA;76520009;CALUCE - PLAN DE VIVIENDA LOS GUAYABOS;CP;-76,188105;3,540404
76;VALLE DEL CAUCA;76520;PALMIRA;76520010;CAUCASECO;CP;-76,472645;3,489157
76;VALLE DEL CAUCA;76520;PALMIRA;76520011;COMBIA;CP;-76,034133;3,687787
76;VALLE DEL CAUCA;76520;PALMIRA;76520013;CHONTADURO;CP;-76,207505;3,491982
76;VALLE DEL CAUCA;76520;PALMIRA;76520014;GUANABANAL;CP;-76,42449;3,483788
76;VALLE DEL CAUCA;76520;PALMIRA;76520015;GUAYABAL;CP;-76,266828;3,545067
76;VALLE DEL CAUCA;76520;PALMIRA;76520016;JUANCHITO;CP;-76,468095;3,457011
76;VALLE DEL CAUCA;76520;PALMIRA;76520017;LA ACEQUIA;CP;-76,397181;3,635658
76;VALLE DEL CAUCA;76520;PALMIRA;76520018;LA HERRADURA;CP;-76,354281;3,538167
76;VALLE DEL CAUCA;76520;PALMIRA;76520019;LA QUISQUINA;CP;-76,185144;3,572768
76;VALLE DEL CAUCA;76520;PALMIRA;76520020;LA TORRE;CP;-76,415513;3,619503
76;VALLE DEL CAUCA;76520;PALMIRA;76520022;MATAPALO;CP;-76,425436;3,585291
76;VALLE DEL CAUCA;76520;PALMIRA;76520023;OBANDO;CP;-76,399626;3,572007
76;VALLE DEL CAUCA;76520;PALMIRA;76520024;PALMASECA;CP;-76,434682;3,51014
76;VALLE DEL CAUCA;76520;PALMIRA;76520025;POTRERILLO;CP;-76,200733;3,555033
76;VALLE DEL CAUCA;76520;PALMIRA;76520026;ROZO;CP;-76,386321;3,612587
76;VALLE DEL CAUCA;76520;PALMIRA;76520027;TABLONES;CP;-76,199143;3,599426
76;VALLE DEL CAUCA;76520;PALMIRA;76520028;TENJO;CP;-76,170714;3,520515
76;VALLE DEL CAUCA;76520;PALMIRA;76520029;TIENDA NUEVA;CP;-76,22067;3,572648
76;VALLE DEL CAUCA;76520;PALMIRA;76520032;LA BUITRERA;CP;-76,209105;3,4842
76;VALLE DEL CAUCA;76520;PALMIRA;76520033;LA PAMPA;CP;-76,259998;3,584178
76;VALLE DEL CAUCA;76520;PALMIRA;76520035;LA BOLSA;CP;-76,236257;3,556286
76;VALLE DEL CAUCA;76520;PALMIRA;76520038;LA DOLORES;CP;-76,476147;3,49768
76;VALLE DEL CAUCA;76520;PALMIRA;76520039;LA CASCADA;CP;-76,2284;3,564569
76;VALLE DEL CAUCA;76520;PALMIRA;76520041;BOLO BARRIO NUEVO;CP;-76,394737;3,477075
76;VALLE DEL CAUCA;76520;PALMIRA;76520043;BOLOMADRE VIEJA;CP;-76,297822;3,473366
76;VALLE DEL CAUCA;76520;PALMIRA;76520044;LA UNIÓN;CP;-76,418175;3,505477
76;VALLE DEL CAUCA;76520;PALMIRA;76520045;PILES;CP;-76,478914;3,545993
76;VALLE DEL CAUCA;76520;PALMIRA;76520047;SAN ANTONIO DE LAS PALMAS;CP;-76,420631;3,594873
76;VALLE DEL CAUCA;76520;PALMIRA;76520048;TRES TUSAS;CP;-76,218311;3,5612
76;VALLE DEL CAUCA;76520;PALMIRA;76520049;BOLO ITALIA 1;CP;-76,317619;3,468017
76;VALLE DEL CAUCA;76520;PALMIRA;76520050;BOLO ITALIA 2;CP;-76,316772;3,477946
76;VALLE DEL CAUCA;76520;PALMIRA;76520051;CONDOMINIO CAMPESTRE LA GONZALEZ;CP;-76,220297;3,483669
76;VALLE DEL CAUCA;76520;PALMIRA;76520052;LA BUITRERA 1;CP;-76,206694;3,47845
76;VALLE DEL CAUCA;76520;PALMIRA;76520053;PUEBLO NUEVO;CP;-76,231612;3,499566
76;VALLE DEL CAUCA;76563;PRADERA;76563000;PRADERA;CM;-76,241799;3,419793
76;VALLE DEL CAUCA;76563;PRADERA;76563011;LA GRANJA;CP;-76,238304;3,399113
76;VALLE DEL CAUCA;76563;PRADERA;76563013;LA TUPIA;CP;-76,310275;3,40313
76;VALLE DEL CAUCA;76563;PRADERA;76563014;LOMITAS;CP;-76,203714;3,408383
76;VALLE DEL CAUCA;76563;PRADERA;76563018;POTRERITO;CP;-76,188068;3,420507
76;VALLE DEL CAUCA;76563;PRADERA;76563024;EL RECREO;CP;-76,202168;3,39918
76;VALLE DEL CAUCA;76563;PRADERA;76563025;LA FERIA;CP;-76,154154;3,425314
76;VALLE DEL CAUCA;76563;PRADERA;76563028;LA CRUZ;CP;-76,298209;3,403936
76;VALLE DEL CAUCA;76606;RESTREPO;76606000;RESTREPO;CM;-76,523329;3,821351
76;VALLE DEL CAUCA;76606;RESTREPO;76606008;SAN SALVADOR;CP;-76,595871;3,792917
76;VALLE DEL CAUCA;76606;RESTREPO;76606016;BARRIO LA INDEPENDENCIA;CP;-76,521939;3,839251
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616000;RIOFRÍO;CM;-76,288313;4,156908
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616002;FENICIA;CP;-76,388759;4,070386
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616003;PALMA - LA CUCHILLA;CP;-76,35245;4,112416
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616005;LA ZULIA;CP;-76,416186;4,093721
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616006;MADRIGAL;CP;-76,259004;4,179607
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616007;PORTUGAL DE PIEDRAS;CP;-76,358561;4,051941
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616009;SALÓNICA;CP;-76,370154;4,128264
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616010;EL JAGUAL;CP;-76,27704;4,141466
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616013;PUERTO FENICIA;CP;-76,369195;4,08128
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616014;LOS ALPES;CP;-76,398451;4,097703
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616015;LA SULTANA;CP;-76,298087;4,116535
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616016;LAS BRISAS;CP;-76,389164;4,121256
76;VALLE DEL CAUCA;76616;RIOFRÍO;76616017;LOS ESTRECHOS;CP;-76,313356;4,095869
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622000;ROLDANILLO;CM;-76,152277;4,413601
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622002;EL RETIRO;CP;-76,23628344;4,395849194
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622003;HIGUERONCITO;CP;-76,101759;4,495029
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622007;MORELIA;CP;-76,116891;4,478041
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622009;SANTA RITA;CP;-76,139337;4,447315
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622020;PALMAR GUAYABAL;CP;-76,112046;4,406535
76;VALLE DEL CAUCA;76622;ROLDANILLO;76622022;TIERRA BLANCA;CP;-76,129922;4,410151
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670000;SAN PEDRO;CM;-76,228692;3,995073
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670002;BUENOS AIRES;CP;-76,17379;3,929601
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670007;PRESIDENTE;CP;-76,262888;3,961738
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670008;SAN JOSÉ;CP;-76,26862;4,033514
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670009;TODOS LOS SANTOS;CP;-76,234773;3,981157
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670010;GUAYABAL;CP;-76,231936;4,005266
76;VALLE DEL CAUCA;76670;SAN PEDRO;76670011;MONTE GRANDE;CP;-76,238197;3,991306
76;VALLE DEL CAUCA;76736;SEVILLA;76736000;SEVILLA;CM;-75,931629;4,270714
76;VALLE DEL CAUCA;76736;SEVILLA;76736004;COROZAL;CP;-75,918349;4,398577
76;VALLE DEL CAUCA;76736;SEVILLA;76736005;CUMBARCO;CP;-75,832704;4,195353
76;VALLE DEL CAUCA;76736;SEVILLA;76736008;LA CUCHILLA;CP;-75,93091;4,358697
76;VALLE DEL CAUCA;76736;SEVILLA;76736014;SAN ANTONIO;CP;-75,940121;4,215609
76;VALLE DEL CAUCA;76736;SEVILLA;76736018;QUEBRADANUEVA;CP;-75,949544;4,372214
76;VALLE DEL CAUCA;76736;SEVILLA;76736030;BUENOS AIRES;CP;-75,89195891;4,408366711
76;VALLE DEL CAUCA;76823;TORO;76823000;TORO;CM;-76,076859;4,608085
76;VALLE DEL CAUCA;76823;TORO;76823001;BOHÍO;CP;-76,060521;4,617131
76;VALLE DEL CAUCA;76823;TORO;76823006;SAN ANTONIO;CP;-76,062034;4,594128
76;VALLE DEL CAUCA;76823;TORO;76823007;SAN FRANCISCO;CP;-76,035196;4,682726
76;VALLE DEL CAUCA;76823;TORO;76823008;LA QUIEBRA;CP;-76,111157;4,628131
76;VALLE DEL CAUCA;76828;TRUJILLO;76828000;TRUJILLO;CM;-76,318818;4,212037
76;VALLE DEL CAUCA;76828;TRUJILLO;76828002;ANDINÁPOLIS;CP;-76,386034;4,167017
76;VALLE DEL CAUCA;76828;TRUJILLO;76828003;CRISTALES;CP;-76,381341;4,299927
76;VALLE DEL CAUCA;76828;TRUJILLO;76828004;DOSQUEBRADAS;CP;-76,364977;4,300849
76;VALLE DEL CAUCA;76828;TRUJILLO;76828006;HUASANÓ;CP;-76,244043;4,245063
76;VALLE DEL CAUCA;76828;TRUJILLO;76828007;ROBLEDO;CP;-76,226535;4,253559
76;VALLE DEL CAUCA;76828;TRUJILLO;76828008;SAN ISIDRO;CP;-76,305807;4,286316
76;VALLE DEL CAUCA;76828;TRUJILLO;76828010;VENECIA;CP;-76,391394;4,194256
76;VALLE DEL CAUCA;76828;TRUJILLO;76828013;LA SONORA;CP;-76,388928;4,230407
76;VALLE DEL CAUCA;76834;TULUÁ;76834000;TULUÁ;CM;-76,197731;4,085399
76;VALLE DEL CAUCA;76834;TULUÁ;76834001;AGUACLARA;CP;-76,193579;4,110667
76;VALLE DEL CAUCA;76834;TULUÁ;76834003;BARRAGÁN;CP;-75,885306;4,032604
76;VALLE DEL CAUCA;76834;TULUÁ;76834004;BOCAS DE TULUÁ;CP;-76,232025;4,156006
76;VALLE DEL CAUCA;76834;TULUÁ;76834005;EL PICACHO;CP;-76,149012;4,04976
76;VALLE DEL CAUCA;76834;TULUÁ;76834007;PUERTO FRAZADAS;CP;-75,997748;4,052871
76;VALLE DEL CAUCA;76834;TULUÁ;76834009;LA IBERIA;CP;-76,10866;4,063466
76;VALLE DEL CAUCA;76834;TULUÁ;76834010;LA MARINA;CP;-76,112847;4,045193
76;VALLE DEL CAUCA;76834;TULUÁ;76834011;LA MORALIA;CP;-76,088996;4,038531
76;VALLE DEL CAUCA;76834;TULUÁ;76834012;LA PALMERA;CP;-76,24347;4,124944
76;VALLE DEL CAUCA;76834;TULUÁ;76834015;MONTELORO;CP;-76,060332;3,964727
76;VALLE DEL CAUCA;76834;TULUÁ;76834016;NARIÑO;CP;-76,230592;4,093328
76;VALLE DEL CAUCA;76834;TULUÁ;76834021;SANTA LUCÍA;CP;-75,939105;3,93113
76;VALLE DEL CAUCA;76834;TULUÁ;76834023;TRES ESQUINAS;CP;-76,219166;4,118982
76;VALLE DEL CAUCA;76834;TULUÁ;76834025;CAMPOALEGRE;CP;-76,216537;4,069141
76;VALLE DEL CAUCA;76834;TULUÁ;76834026;LA RIVERA;CP;-76,176712;4,07076
76;VALLE DEL CAUCA;76834;TULUÁ;76834029;CIENEGUETA;CP;-76,181472;4,060237
76;VALLE DEL CAUCA;76834;TULUÁ;76834030;GATO NEGRO;CP;-76,218804;4,12761
76;VALLE DEL CAUCA;76834;TULUÁ;76834032;PALOMESTIZO;CP;-76,231511;4,085093
76;VALLE DEL CAUCA;76834;TULUÁ;76834033;LA COLINA;CP;-76,170326;4,095735
76;VALLE DEL CAUCA;76834;TULUÁ;76834034;EL CAIRO;CP;-76,214171;4,104238
76;VALLE DEL CAUCA;76845;ULLOA;76845000;ULLOA;CM;-75,737808;4,703623
76;VALLE DEL CAUCA;76845;ULLOA;76845002;MOCTEZUMA;CP;-75,766253;4,711021
76;VALLE DEL CAUCA;76845;ULLOA;76845005;DINAMARCA;CP;-75,794117;4,708077
76;VALLE DEL CAUCA;76863;VERSALLES;76863000;VERSALLES;CM;-76,199203;4,575019
76;VALLE DEL CAUCA;76863;VERSALLES;76863001;CAMPOALEGRE;CP;-76,153889;4,618694
76;VALLE DEL CAUCA;76863;VERSALLES;76863002;EL BALSAL;CP;-76,22993;4,666971
76;VALLE DEL CAUCA;76863;VERSALLES;76863007;LA FLORIDA;CP;-76,137708;4,649199
76;VALLE DEL CAUCA;76863;VERSALLES;76863012;PUERTO NUEVO;CP;-76,27302;4,587026
76;VALLE DEL CAUCA;76863;VERSALLES;76863014;MURRAPAL;CP;-76,158687;4,654727
76;VALLE DEL CAUCA;76863;VERSALLES;76863017;LA PLAYA;CP;-76,166006;4,552824
76;VALLE DEL CAUCA;76863;VERSALLES;76863019;LA CABAÑA;CP;-76,200267;4,535087
76;VALLE DEL CAUCA;76869;VIJES;76869000;VIJES;CM;-76,441804;3,698686
76;VALLE DEL CAUCA;76869;VIJES;76869001;CACHIMBAL;CP;-76,467403;3,779698
76;VALLE DEL CAUCA;76869;VIJES;76869003;EL PORVENIR;CP;-76,468941;3,807864
76;VALLE DEL CAUCA;76869;VIJES;76869004;LA FRESNEDA;CP;-76,474363;3,759632
76;VALLE DEL CAUCA;76869;VIJES;76869007;LA RIVERA;CP;-76,484046;3,746859
76;VALLE DEL CAUCA;76869;VIJES;76869008;EL TAMBOR;CP;-76,486193;3,763349
76;VALLE DEL CAUCA;76869;VIJES;76869010;VIDAL;CP;-76,409182;3,730763
76;VALLE DEL CAUCA;76869;VIJES;76869011;WASIRUMA;CP;-76,463741;3,759905
76;VALLE DEL CAUCA;76890;YOTOCO;76890000;YOTOCO;CM;-76,382698;3,861241
76;VALLE DEL CAUCA;76890;YOTOCO;76890001;EL CANEY;CP;-76,427199;3,932866
76;VALLE DEL CAUCA;76890;YOTOCO;76890003;JIGUALES;CP;-76,44046;3,902504
76;VALLE DEL CAUCA;76890;YOTOCO;76890004;RAYITO;CP;-76,36973;3,9984
76;VALLE DEL CAUCA;76890;YOTOCO;76890005;LAS DELICIAS;CP;-76,40281;3,949868
76;VALLE DEL CAUCA;76890;YOTOCO;76890006;MEDIACANOA;CP;-76,373851;3,898439
76;VALLE DEL CAUCA;76890;YOTOCO;76890007;MIRAVALLE;CP;-76,382781;3,976606
76;VALLE DEL CAUCA;76890;YOTOCO;76890008;PUENTETIERRA;CP;-76,458701;3,873556
76;VALLE DEL CAUCA;76890;YOTOCO;76890009;SAN ANTONIO DE PIEDRAS;CP;-76,323327;4,055776
76;VALLE DEL CAUCA;76890;YOTOCO;76890011;CAMPOALEGRE;CP;-76,363294;3,996661
76;VALLE DEL CAUCA;76890;YOTOCO;76890013;LOS PLANES;CP;-76,378096;3,916484
76;VALLE DEL CAUCA;76890;YOTOCO;76890014;PUNTA BRAVA;CP;-76,351366;3,891741
76;VALLE DEL CAUCA;76892;YUMBO;76892000;YUMBO;CM;-76,499893;3,540097
76;VALLE DEL CAUCA;76892;YUMBO;76892002;DAPA LA VEGA;CP;-76,569155;3,558581
76;VALLE DEL CAUCA;76892;YUMBO;76892004;MONTAÑITAS;CP;-76,526804;3,661014
76;VALLE DEL CAUCA;76892;YUMBO;76892005;MULALÓ;CP;-76,482149;3,636392
